post_id;post_link;post_type;comment_id;comment_pt;comment_en;timestamp;source_account;terreiro_size;data_collection_date;sentiment_vader_pt;sentiment_vader_en;sentiment_llm;label_manual;notes;comment_length;emoji_count;religious_terms;interaction_type
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;113;❤️;❤️;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;2;1;;emoji_only
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;114;Axé!🙏🏽💛;Axé!🙏🏽💛;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;10;2;1;axé
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;115;Asé , mãe Neuza vida longa com saúde e sucesso;Asé, Mother Neuza, long life with health and success.;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;46;;2;axé
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;116;Vida longa para a majestosa Casa Branca 🩵;Long live the majestic Casa Branca🩵;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;42;1;;blessing
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;117;Adupé! 🙌;Adupé! 🙌;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;9;1;1;thanks
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;118;😍😍😍❤️❤️🔥🔥🔥🔥;😍😍😍❤️❤️🔥🔥🔥🔥;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;18;9;;emoji_only
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;119;👏👏👏👏👏👏;👏👏👏👏👏👏;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;12;6;;emoji_only
7;https://www.instagram.com/p/DJT_EO5t5m8/;Celebrating terreiro maintenance financed by public funds;120;Axé! Vida longa e próspera!;Axé! Live long and prosper!;vor 18 Wo.;terreirocasabranca;38100;13.09.25;;;;;;27;;1;axé
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);121;Vida longa ao Rei 🔥❤️Kabiesisi ✨👑;Long live the King 🔥❤️Kabiesisi ✨👑;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;35;3;2;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);122;Kabiesi'lè 🔥 Vida longa ao rei;Kabiesi'lè 🔥 Long live the king;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;31;1;2;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);123;Lindo!!!❤️❤️❤️;Beautiful!!!❤️❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;14;3;;praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);124;❤️👏🏾✨;❤️👏🏾✨;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;7;3;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);125;👑❤️‍🔥✨;👑❤️‍🔥✨;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;8;3;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);126;🔥🙌;🔥🙌;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;4;2;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);127;❤️❤️❤️❤️👏👏👏👏;❤️❤️❤️❤️👏👏👏👏;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;16;8;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);128;😍;😍;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;2;1;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);129;Kàbiésilé!!!!❤️🤍;Kàbiésilé!!!!❤️🤍;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;17;2;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);130;👏👏👏👏🙌🙌🙌;👏👏👏👏🙌🙌🙌;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;14;7;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);131;🔥🔥🔥❤️❤️❤️❤️;🔥🔥🔥❤️❤️❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;14;7;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);132;👏👏👏🙌;👏👏👏🙌;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;8;4;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);133;🔥🔥🔥🔥🔥🔥🙌🙌🙌🙌;🔥🔥🔥🔥🔥🔥🙌🙌🙌🙌;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;20;10;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);134;Teria sido lindo Mae Neusa na coroacao😍;It would have been beautiful, Mae Neusa, at the coronation.;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;40;1;1;praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);135;❤️❤️❤️❤️❤️ Iya Neuza nesta celebração iria ser lindo, coisas que a secretaria de cultura do país deve ter mais atenção!;❤️❤️❤️❤️❤️ Iya Neuza, this celebration would be beautiful, something that the country's culture department should pay more attention to!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;119;5;1;political
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);136;🔥🔥🔥🐢;🔥🔥🔥🐢;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;8;4;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);137;Kabiesi 'le;Kabiesi 'le;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;11;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);138;👏👏👏;👏👏👏;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;6;3;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);139;Saravá!;Saravá!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;7;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);140;Kabiesile!!!!;Kabiesile!!!!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;13;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);141;Àṣẹ oó!;Àṣẹ oó!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;7;;1;axé
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);142;Kábìésìlé! Vida longa ao rei!;Kábìésìlé! Long live the king!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;29;;2;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);143;Kabiesi Sàngó,;Kabiesi Sàngó,;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;14;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);144;👏👏👏;👏👏👏;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;6;3;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);145;👏👏👏👏;👏👏👏👏;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;8;4;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);146;Vida longa ao rei, kàbiésilé🔥🔥🙌;Long live the king, kàbiésilé🔥🔥🙌;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;34;3;2;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);147;Que beleza, que força!;How beautiful, how powerful!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;22;;;praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);148;❤️;❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;2;1;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);149;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;8;4;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);150;Kábíyèsìlé;Kábíyèsìlé;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;10;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);151;👏🏿👏🏿👏🏿;👏🏿👏🏿👏🏿;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;12;3;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);152;Kawô Kabiessilê ao rei;Kawô Kabiessilê to the king;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;22;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);153;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;8;4;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);154;❤️❤️❤️;❤️❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;6;3;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);155;❤️;❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;2;1;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);156;Asê ò.;Asê ò.;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;6;;1;axé
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);157;Kabecile , vida longa ao rei;Kabecile, long live the king;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;28;;2;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);158;Viva o Alafin de Oyó. Vida longa ao Rei;Long live the Alafin of Oyo. Long live the King.;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;39;;2;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);159;❤️❤️;❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;4;2;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);160;Vida longa ao Rei!;Long live the King!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;18;;1;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);161;Axé🔥;Axé🔥;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;5;1;1;axé
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);162;Àsé, Kaô Kábiésìlé!!!;Àsé, Kaô Kábiésìlé!!!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;21;;2;axé
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);163;Kabecile!🔥❤️ Vida longa ao Rei!!;Kabecile!🔥❤️ Long live the King!!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;33;2;2;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);164;O reinado de Xangô é um reinado que se manifesta nas 12 dimensões do Orum, graças ao Criador e a Criadora Universal ♾️ estamos amparados nesse e em outros mundos! Asé!;The reign of Xangô is a reign that manifests itself in the 12 dimensions of Orum, thanks to the Creator and the Universal Creator ♾️ we are supported in this and other worlds! Asé!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;167;1;5;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);165;Vive e reina !!!;Live and reign!!!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;16;;;praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);166;Os nossos mais honrosos cumprimentos;Our most honorable regards;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;36;;;praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);167;Vida longa ao Rei! Kaó Kabiecilé ❤️;Long live the King! Kaó Kabiecilé ❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;35;1;2;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);168;Vida longa 🔥❤️;Long life 🔥❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;15;2;;blessing
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);169;Salve rei kabiesile;Hail King Kabiesile;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;19;;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);170;A terra de Bangbose, Iyá Nassô e Iyá Marcelina. ❤️❤️❤️;The land of Bangbose, Iyá Nassô, and Iyá Marcelina. ❤️❤️❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;54;3;3;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);171;Kabiesilé👑👑👑🙏🏽;Kabiesilé👑👑👑🙏🏽;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;19;4;1;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);172;Kao Kabiesi Meu Pai!;Kao Kabiesi, my father!;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;20;;2;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);173;😍😍;😍😍;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;4;2;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);174;❤️;❤️;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;2;1;;emoji_only
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);175;Viva Xangô.vida longa ao Rei;Long live Xangô. Long live the King.;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;28;;2;spiritual_praise
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);176;Asè ô ‼️🔥;Asè ô ‼️🔥;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;10;2;1;axé
8;https://www.instagram.com/p/DIFQHWuS_d2/;Celebration of coronation of Abimbola Owoade, king of the Oyo (took place in Nigeria);177;❤️Asè ô❤️🔥;❤️Asè ô❤️🔥;vor 22 Wo.;terreirocasabranca;38100;13.09.25;;;;;;11;3;1;axé
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=1;Promoting terreiro event on health services;178;❤️❤️;❤️❤️;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;4;2;;emoji_only
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=2;Promoting terreiro event on health services;179;Maravilhosos !;Wonderful!;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;14;;;praise
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=3;Promoting terreiro event on health services;180;Que tudooooooo 👏👏❤️❤️🥰 gratidão 🙏!!!;Everything! 👏👏❤️❤️🥰 Thank you so much! 🙏!!!;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;40;6;;thanks
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=4;Promoting terreiro event on health services;181;Muito obrigado à Família do @terreirocasabranca por ceder o espaço e com partilhar serviços tão relevante pra comunidade.;Many thanks to the @terreirocasabranca family for providing the space and sharing services that are so important to the community.;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;121;;;political
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=5;Promoting terreiro event on health services;182;Quais as datas? 😍;What are the dates? 😍;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;18;1;;question
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=6;Promoting terreiro event on health services;183;👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽;👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;28;7;;emoji_only
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=7;Promoting terreiro event on health services;184;👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼;👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;28;7;;emoji_only
9;https://www.instagram.com/p/DAblxAOPyMH/?img_index=8;Promoting terreiro event on health services;185;👏👏👏👏;👏👏👏👏;vor 50 Wo.;terreirocasabranca;38100;14.09.25;;;;;;8;4;;emoji_only
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=1;Celebrating political support for restauration and respect of Candomblé terreiros;186;Parabéns!!! Àṣè o!!! Viva o Respeito e a Preservação da Ancestralidade!🙏🏻🙏🏻✨️🤍❤️👏🏻👏🏻👏🏻;Congratulations!!! Àṣè o!!! Long live respect and preservation of ancestry!🙏🏻🙏🏻✨️🤍❤️👏🏻👏🏻👏🏻;vor 62 Wo.;terreirocasabranca;38100;14.09.25;;;;;;97;8;1;political
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=2;Celebrating political support for restauration and respect of Candomblé terreiros;187;Ase o;Ase o;vor 62 Wo.;terreirocasabranca;38100;14.09.25;;;;;;5;;1;axé
10;https://www.instagram.com/p/C9Cf-rYOdbF/?img_index=3;Celebrating political support for restauration and respect of Candomblé terreiros;188;Àsé, que maravilhade notícia, parabéns ao Terreiro da Casa Branca e o Terreiro do Ganthois por toda luta e vitória!!!👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾🤍🤍🤍🤍;Wow, what wonderful news! Congratulations to Terreiro da Casa Branca and Terreiro do Ganthois for all their hard work and victory! 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾🤍🤍🤍🤍;vor 62 Wo.;terreirocasabranca;38100;14.09.25;;;;;;157;10;1;congratulations
